surface,tourney_level,player_hand,player_ht,player_age,opponent_hand,opponent_ht,opponent_age,best_of,player_ace,player_df,player_svpt,player_1stIn,player_1stWon,player_2ndWon,player_SvGms,player_bpSaved,player_bpFaced,opponent_ace,opponent_df,opponent_svpt,opponent_1stIn,opponent_1stWon,opponent_2ndWon,opponent_SvGms,opponent_bpSaved,opponent_bpFaced,player_rank,opponent_rank,result
Clay,D,R,191.0,23.7,R,180.0,26.5,3,11.0,0.0,50.0,30.0,25.0,17.0,10.0,1.0,1.0,0.0,3.0,59.0,33.0,25.0,12.0,9.0,1.0,3.0,148.0,62.0,True
Hard,D,R,183.0,25.8,L,183.0,25.7,3,5.0,0.0,53.0,43.0,32.0,6.0,10.0,0.0,1.0,3.0,1.0,57.0,41.0,28.0,6.0,10.0,1.0,4.0,63.0,82.0,True
Hard,D,R,183.0,30.7,R,185.0,19.9,3,6.0,0.0,98.0,67.0,50.0,14.0,15.0,9.0,12.0,5.0,6.0,109.0,65.0,45.0,17.0,15.0,12.0,16.0,43.0,113.0,True
Hard,D,R,183.0,30.7,L,183.0,25.7,3,10.0,3.0,104.0,64.0,57.0,24.0,18.0,2.0,3.0,17.0,1.0,126.0,87.0,65.0,22.0,18.0,9.0,10.0,43.0,82.0,True
Hard,D,R,183.0,26.5,R,188.0,28.1,3,6.0,1.0,49.0,34.0,26.0,11.0,9.0,1.0,1.0,3.0,4.0,78.0,49.0,33.0,10.0,9.0,14.0,17.0,85.0,487.0,True
Hard,D,R,180.0,34.1,L,191.0,20.7,3,12.0,2.0,105.0,75.0,61.0,17.0,17.0,0.0,0.0,9.0,3.0,118.0,84.0,61.0,16.0,16.0,5.0,6.0,60.0,168.0,True
Hard,D,R,183.0,26.5,R,180.0,34.1,3,5.0,2.0,72.0,47.0,35.0,17.0,14.0,2.0,4.0,8.0,2.0,76.0,51.0,40.0,11.0,13.0,6.0,8.0,85.0,60.0,True
Clay,D,L,183.0,32.1,R,180.0,31.4,3,7.0,2.0,103.0,68.0,53.0,19.0,17.0,3.0,5.0,6.0,5.0,100.0,53.0,38.0,31.0,17.0,4.0,6.0,222.0,76.0,True
Clay,D,R,188.0,28.0,R,180.0,26.0,3,3.0,1.0,95.0,50.0,32.0,24.0,15.0,6.0,9.0,3.0,0.0,96.0,59.0,35.0,20.0,15.0,1.0,6.0,84.0,154.0,True
Clay,D,R,180.0,31.4,R,180.0,26.0,3,3.0,5.0,54.0,30.0,22.0,14.0,8.0,3.0,3.0,0.0,1.0,41.0,21.0,14.0,7.0,7.0,3.0,7.0,76.0,154.0,True
Clay,D,R,188.0,28.0,L,183.0,32.1,3,8.0,1.0,84.0,53.0,45.0,22.0,15.0,0.0,0.0,5.0,0.0,109.0,73.0,47.0,20.0,15.0,8.0,11.0,84.0,222.0,True
Hard,D,R,196.0,22.0,L,188.0,30.3,3,9.0,4.0,96.0,59.0,44.0,15.0,14.0,6.0,9.0,3.0,0.0,85.0,60.0,41.0,13.0,13.0,10.0,14.0,277.0,132.0,True
Hard,D,R,198.0,31.4,R,188.0,25.3,3,18.0,1.0,78.0,48.0,41.0,23.0,12.0,2.0,2.0,6.0,2.0,91.0,60.0,43.0,21.0,12.0,2.0,2.0,37.0,182.0,True
Hard,D,R,198.0,31.4,R,178.0,22.5,3,8.0,0.0,37.0,21.0,17.0,12.0,7.0,1.0,1.0,0.0,2.0,36.0,19.0,9.0,4.0,6.0,6.0,11.0,37.0,127.0,True
Clay,D,L,198.0,26.6,R,183.0,27.3,3,8.0,0.0,52.0,41.0,33.0,5.0,11.0,0.0,1.0,2.0,3.0,68.0,32.0,18.0,19.0,10.0,4.0,8.0,64.0,121.0,True
Clay,D,R,196.0,34.6,R,180.0,30.4,3,3.0,1.0,64.0,47.0,32.0,10.0,10.0,3.0,4.0,3.0,3.0,63.0,36.0,26.0,12.0,10.0,5.0,8.0,179.0,95.0,True
Clay,D,L,198.0,26.6,R,180.0,30.4,3,6.0,2.0,99.0,65.0,45.0,19.0,17.0,2.0,5.0,3.0,2.0,115.0,83.0,52.0,18.0,17.0,10.0,14.0,64.0,95.0,True
Hard,D,R,193.0,29.8,R,193.0,26.0,3,18.0,4.0,71.0,39.0,34.0,16.0,10.0,5.0,5.0,8.0,1.0,53.0,41.0,32.0,4.0,10.0,2.0,4.0,34.0,138.0,True
Hard,D,R,196.0,27.3,R,178.0,36.3,3,20.0,5.0,109.0,85.0,66.0,10.0,17.0,4.0,5.0,3.0,2.0,123.0,79.0,52.0,27.0,17.0,6.0,7.0,68.0,73.0,True
Hard,D,R,193.0,29.8,R,196.0,27.3,3,12.0,1.0,48.0,27.0,22.0,13.0,9.0,1.0,2.0,1.0,5.0,50.0,34.0,22.0,4.0,8.0,5.0,9.0,34.0,68.0,True
Hard,D,R,185.0,28.2,R,178.0,35.4,3,5.0,4.0,83.0,48.0,35.0,18.0,12.0,4.0,7.0,2.0,1.0,75.0,43.0,26.0,16.0,12.0,7.0,11.0,151.0,117.0,True
Hard,D,L,193.0,28.0,R,183.0,27.5,3,16.0,2.0,123.0,81.0,63.0,22.0,16.0,7.0,9.0,9.0,1.0,105.0,71.0,56.0,22.0,16.0,6.0,6.0,276.0,90.0,True
Hard,D,R,190.0,32.9,R,183.0,32.1,3,10.0,3.0,96.0,55.0,42.0,21.0,16.0,2.0,4.0,6.0,1.0,90.0,55.0,38.0,20.0,15.0,6.0,10.0,169.0,91.0,True
Hard,D,R,196.0,22.7,R,188.0,23.6,3,8.0,5.0,75.0,45.0,39.0,13.0,12.0,3.0,5.0,3.0,6.0,99.0,57.0,39.0,20.0,12.0,8.0,10.0,51.0,196.0,True
Hard,D,R,196.0,22.7,R,190.0,32.9,3,6.0,3.0,64.0,40.0,32.0,14.0,10.0,4.0,4.0,2.0,2.0,71.0,47.0,33.0,9.0,9.0,5.0,8.0,51.0,169.0,True
Hard,D,R,183.0,21.4,R,191.0,22.2,3,7.0,4.0,76.0,42.0,34.0,15.0,9.0,8.0,8.0,3.0,0.0,46.0,28.0,19.0,6.0,8.0,1.0,4.0,67.0,282.0,True
Hard,D,L,188.0,22.7,R,183.0,23.8,3,8.0,0.0,58.0,35.0,28.0,15.0,10.0,1.0,1.0,7.0,1.0,54.0,30.0,22.0,12.0,9.0,4.0,6.0,173.0,202.0,True
Hard,D,R,183.0,21.4,L,188.0,22.7,3,9.0,3.0,86.0,60.0,45.0,12.0,15.0,4.0,7.0,5.0,3.0,96.0,62.0,42.0,17.0,15.0,6.0,10.0,67.0,173.0,True
Hard,D,R,211.0,22.5,R,188.0,33.4,3,10.0,1.0,55.0,29.0,27.0,16.0,10.0,1.0,1.0,2.0,2.0,63.0,44.0,28.0,9.0,10.0,4.0,7.0,38.0,156.0,True
Hard,D,R,193.0,22.3,U,188.0,25.5,3,9.0,2.0,50.0,28.0,22.0,14.0,8.0,3.0,3.0,2.0,3.0,55.0,35.0,18.0,9.0,7.0,5.0,9.0,24.0,498.0,True
Hard,D,R,185.0,22.7,R,188.0,33.4,3,3.0,3.0,41.0,20.0,15.0,10.0,8.0,1.0,2.0,0.0,1.0,54.0,40.0,18.0,5.0,7.0,5.0,11.0,57.0,156.0,True
Hard,D,R,172.0,27.7,R,188.0,30.2,3,2.0,1.0,70.0,51.0,35.0,15.0,12.0,2.0,4.0,5.0,2.0,79.0,49.0,27.0,19.0,12.0,5.0,8.0,107.0,611.0,True
Hard,D,R,193.0,23.0,R,188.0,28.6,3,10.0,2.0,55.0,34.0,27.0,12.0,10.0,1.0,2.0,4.0,1.0,68.0,47.0,29.0,10.0,10.0,4.0,8.0,98.0,303.0,True
Hard,D,R,172.0,27.7,R,193.0,23.0,3,2.0,1.0,26.0,18.0,17.0,4.0,5.0,0.0,0.0,1.0,2.0,58.0,41.0,22.0,6.0,5.0,5.0,8.0,107.0,98.0,True
Clay,D,R,180.0,26.7,U,183.0,29.9,3,3.0,2.0,58.0,42.0,33.0,6.0,10.0,2.0,4.0,1.0,1.0,60.0,46.0,26.0,7.0,9.0,6.0,10.0,94.0,289.0,True
Clay,D,R,193.0,26.5,U,185.0,31.7,3,4.0,1.0,54.0,31.0,26.0,15.0,10.0,3.0,3.0,5.0,3.0,51.0,27.0,21.0,12.0,9.0,3.0,5.0,215.0,543.0,True
Clay,D,R,180.0,26.7,R,193.0,26.5,3,3.0,1.0,89.0,64.0,45.0,11.0,11.0,12.0,13.0,4.0,7.0,76.0,42.0,33.0,11.0,11.0,8.0,11.0,94.0,215.0,True
Clay,D,R,183.0,25.0,R,193.0,24.9,3,5.0,1.0,38.0,17.0,14.0,15.0,7.0,0.0,0.0,3.0,2.0,47.0,24.0,15.0,5.0,7.0,4.0,9.0,348.0,623.0,True
Hard,D,L,178.0,24.9,R,183.0,28.5,3,3.0,4.0,92.0,59.0,44.0,14.0,14.0,4.0,7.0,5.0,3.0,95.0,48.0,35.0,17.0,13.0,5.0,12.0,190.0,497.0,True
Hard,D,R,185.0,30.9,R,188.0,25.7,3,8.0,2.0,52.0,37.0,28.0,8.0,8.0,1.0,1.0,2.0,3.0,53.0,29.0,20.0,8.0,8.0,4.0,8.0,65.0,791.0,True
Hard,D,R,180.0,31.7,R,183.0,28.5,3,9.0,5.0,79.0,49.0,38.0,18.0,12.0,5.0,7.0,6.0,1.0,92.0,60.0,44.0,14.0,12.0,5.0,6.0,110.0,497.0,True
Clay,D,L,188.0,22.9,R,183.0,29.1,3,5.0,4.0,56.0,33.0,29.0,14.0,10.0,3.0,3.0,1.0,7.0,66.0,43.0,30.0,11.0,10.0,4.0,6.0,418.0,821.0,True
Clay,D,U,191.0,24.8,R,191.0,18.6,3,5.0,3.0,98.0,63.0,50.0,20.0,17.0,2.0,5.0,14.0,8.0,132.0,76.0,50.0,28.0,16.0,15.0,20.0,522.0,719.0,True
Clay,D,U,191.0,24.8,R,188.0,30.7,3,7.0,1.0,58.0,45.0,33.0,7.0,9.0,2.0,4.0,4.0,5.0,59.0,40.0,19.0,8.0,9.0,5.0,10.0,522.0,605.0,True
Clay,D,R,191.0,18.6,R,183.0,29.1,3,1.0,4.0,58.0,40.0,28.0,10.0,10.0,1.0,4.0,1.0,7.0,69.0,46.0,27.0,9.0,10.0,0.0,5.0,719.0,821.0,True
Hard,D,R,185.0,22.9,R,188.0,27.8,3,1.0,1.0,44.0,28.0,17.0,10.0,9.0,0.0,3.0,0.0,4.0,59.0,39.0,20.0,6.0,9.0,3.0,9.0,337.0,263.0,True
Clay,D,R,185.0,24.4,R,180.0,28.8,3,4.0,0.0,72.0,43.0,34.0,16.0,12.0,0.0,2.0,8.0,1.0,79.0,41.0,31.0,18.0,12.0,3.0,5.0,135.0,382.0,True
Clay,D,R,185.0,27.9,R,185.0,23.7,3,10.0,2.0,59.0,31.0,23.0,19.0,10.0,3.0,4.0,7.0,2.0,73.0,45.0,30.0,15.0,10.0,6.0,9.0,137.0,330.0,True
Clay,D,R,185.0,24.4,R,185.0,27.9,3,10.0,1.0,83.0,53.0,42.0,21.0,15.0,0.0,1.0,10.0,3.0,103.0,71.0,53.0,15.0,15.0,7.0,8.0,135.0,137.0,True
Clay,D,U,183.0,23.4,U,188.0,22.7,3,3.0,5.0,93.0,61.0,39.0,14.0,15.0,7.0,12.0,3.0,2.0,100.0,66.0,39.0,17.0,14.0,7.0,12.0,329.0,562.0,True
Clay,D,U,183.0,22.9,R,185.0,24.5,3,2.0,5.0,66.0,43.0,28.0,14.0,10.0,2.0,4.0,3.0,0.0,69.0,48.0,28.0,11.0,10.0,2.0,6.0,355.0,195.0,True
Hard,D,R,175.0,18.5,R,193.0,34.1,3,4.0,2.0,94.0,57.0,41.0,21.0,12.0,10.0,11.0,3.0,4.0,76.0,35.0,26.0,19.0,12.0,3.0,7.0,279.0,167.0,True
Hard,D,R,188.0,21.8,R,185.0,32.4,3,6.0,1.0,59.0,37.0,27.0,10.0,10.0,4.0,6.0,6.0,4.0,57.0,31.0,20.0,11.0,10.0,1.0,5.0,232.0,207.0,True
Hard,D,R,193.0,34.1,R,188.0,21.8,3,9.0,4.0,89.0,52.0,45.0,20.0,16.0,5.0,7.0,5.0,3.0,109.0,66.0,43.0,24.0,15.0,8.0,10.0,167.0,232.0,True
Hard,D,R,185.0,32.4,R,175.0,18.5,3,7.0,1.0,57.0,34.0,28.0,14.0,9.0,4.0,4.0,1.0,0.0,46.0,27.0,20.0,8.0,8.0,4.0,7.0,207.0,279.0,True
Hard,A,L,188.0,22.3,R,183.0,21.6,3,4.0,3.0,67.0,42.0,31.0,17.0,10.0,2.0,2.0,0.0,2.0,70.0,48.0,34.0,9.0,9.0,6.0,8.0,38.0,29.0,True
Hard,A,R,183.0,21.6,R,188.0,29.4,3,2.0,2.0,110.0,66.0,47.0,19.0,17.0,4.0,8.0,5.0,2.0,126.0,70.0,47.0,25.0,17.0,6.0,11.0,29.0,20.0,True
Hard,A,L,188.0,22.3,R,175.0,30.4,3,5.0,1.0,130.0,77.0,52.0,27.0,16.0,11.0,14.0,4.0,2.0,109.0,64.0,42.0,23.0,16.0,7.0,10.0,38.0,35.0,True
Hard,A,R,183.0,21.6,R,180.0,27.2,3,4.0,1.0,43.0,27.0,22.0,11.0,8.0,1.0,1.0,0.0,0.0,43.0,24.0,14.0,6.0,7.0,1.0,5.0,29.0,94.0,True
Hard,A,R,175.0,30.4,R,198.0,24.4,3,4.0,3.0,95.0,56.0,47.0,21.0,15.0,3.0,5.0,7.0,2.0,115.0,68.0,51.0,27.0,16.0,6.0,8.0,35.0,17.0,True
Hard,A,L,188.0,22.3,R,193.0,23.6,3,7.0,1.0,60.0,35.0,29.0,16.0,11.0,0.0,1.0,5.0,0.0,57.0,40.0,30.0,6.0,10.0,4.0,6.0,38.0,90.0,True
Hard,A,R,180.0,27.2,R,180.0,29.8,3,3.0,3.0,79.0,48.0,32.0,16.0,11.0,10.0,13.0,1.0,6.0,56.0,27.0,17.0,11.0,10.0,3.0,8.0,94.0,14.0,True
Hard,A,R,183.0,21.6,L,188.0,39.0,3,4.0,3.0,61.0,39.0,29.0,11.0,9.0,3.0,4.0,10.0,4.0,55.0,28.0,22.0,8.0,9.0,5.0,9.0,29.0,62.0,True
Hard,A,R,188.0,29.4,R,180.0,34.7,3,9.0,5.0,98.0,55.0,46.0,17.0,15.0,6.0,8.0,2.0,1.0,87.0,54.0,40.0,14.0,14.0,2.0,5.0,20.0,55.0,True
Hard,A,R,196.0,29.8,L,188.0,25.1,3,19.0,3.0,63.0,38.0,34.0,19.0,12.0,0.0,0.0,4.0,4.0,82.0,50.0,39.0,16.0,12.0,5.0,6.0,19.0,70.0,True
Hard,A,R,175.0,30.4,R,188.0,22.7,3,3.0,1.0,71.0,36.0,27.0,17.0,10.0,5.0,6.0,5.0,1.0,65.0,43.0,29.0,8.0,10.0,2.0,5.0,35.0,63.0,True
Hard,A,R,198.0,24.4,R,185.0,21.3,3,3.0,4.0,104.0,65.0,50.0,20.0,16.0,2.0,3.0,8.0,2.0,97.0,62.0,45.0,19.0,16.0,9.0,11.0,17.0,528.0,True
Hard,A,R,193.0,23.6,R,193.0,22.9,3,12.0,0.0,75.0,56.0,46.0,9.0,12.0,3.0,3.0,9.0,2.0,96.0,57.0,42.0,20.0,12.0,10.0,11.0,90.0,28.0,True
Hard,A,L,188.0,22.3,R,188.0,29.2,3,8.0,2.0,100.0,58.0,44.0,22.0,16.0,10.0,12.0,4.0,2.0,87.0,55.0,37.0,18.0,15.0,2.0,5.0,38.0,15.0,True
Hard,A,R,180.0,27.2,R,185.0,17.2,3,7.0,0.0,76.0,49.0,38.0,14.0,13.0,3.0,5.0,2.0,4.0,77.0,43.0,29.0,14.0,14.0,4.0,9.0,94.0,917.0,True
Hard,A,L,188.0,39.0,R,185.0,23.4,3,13.0,2.0,52.0,28.0,25.0,14.0,9.0,1.0,1.0,2.0,0.0,44.0,29.0,20.0,8.0,8.0,1.0,4.0,62.0,59.0,True
Hard,A,R,183.0,21.6,R,185.0,34.3,3,6.0,1.0,82.0,52.0,38.0,18.0,14.0,4.0,7.0,3.0,6.0,116.0,62.0,43.0,26.0,16.0,8.0,12.0,29.0,54.0,True
Hard,A,R,180.0,34.7,R,180.0,28.6,3,0.0,1.0,60.0,37.0,28.0,14.0,9.0,6.0,6.0,0.0,1.0,57.0,37.0,21.0,10.0,8.0,3.0,6.0,55.0,86.0,True
Hard,A,L,188.0,25.1,R,188.0,21.5,3,9.0,4.0,81.0,54.0,39.0,15.0,11.0,2.0,3.0,5.0,3.0,56.0,36.0,28.0,10.0,10.0,1.0,3.0,70.0,100.0,True
Hard,A,R,196.0,29.8,R,181.0,31.2,3,17.0,1.0,61.0,44.0,40.0,10.0,11.0,2.0,2.0,11.0,5.0,66.0,36.0,31.0,14.0,10.0,3.0,4.0,19.0,52.0,True
Hard,A,R,188.0,22.7,R,180.0,30.3,3,4.0,0.0,58.0,36.0,30.0,14.0,10.0,2.0,3.0,4.0,3.0,79.0,52.0,34.0,15.0,11.0,3.0,6.0,63.0,25.0,True
Hard,A,R,175.0,30.4,R,185.0,27.8,3,9.0,2.0,70.0,47.0,36.0,14.0,13.0,1.0,3.0,4.0,1.0,77.0,43.0,31.0,14.0,13.0,3.0,7.0,35.0,79.0,True
Hard,A,R,185.0,21.3,L,188.0,32.7,3,7.0,2.0,77.0,54.0,33.0,13.0,12.0,6.0,9.0,1.0,3.0,66.0,45.0,27.0,10.0,12.0,4.0,9.0,528.0,45.0,True
Hard,A,R,193.0,22.9,R,211.0,23.1,3,10.0,1.0,59.0,44.0,39.0,6.0,10.0,0.0,0.0,19.0,3.0,58.0,37.0,30.0,5.0,9.0,3.0,5.0,28.0,33.0,True
Hard,A,R,193.0,23.6,L,178.0,21.5,3,7.0,2.0,49.0,33.0,28.0,11.0,10.0,1.0,2.0,0.0,2.0,62.0,45.0,29.0,5.0,10.0,7.0,11.0,90.0,74.0,True
Hard,A,L,188.0,22.3,R,180.0,26.6,3,3.0,2.0,53.0,26.0,24.0,17.0,10.0,3.0,3.0,2.0,0.0,49.0,32.0,26.0,7.0,9.0,2.0,4.0,38.0,172.0,True
Clay,A,R,180.0,35.3,R,188.0,29.7,3,5.0,4.0,85.0,52.0,34.0,14.0,13.0,2.0,7.0,4.0,1.0,64.0,40.0,27.0,13.0,12.0,3.0,7.0,85.0,62.0,True
Clay,A,L,185.0,30.9,R,196.0,28.4,3,1.0,1.0,31.0,23.0,18.0,2.0,4.0,2.0,2.0,3.0,4.0,44.0,27.0,11.0,6.0,4.0,7.0,11.0,55.0,76.0,True
Clay,A,R,183.0,31.8,R,196.0,21.7,3,2.0,3.0,127.0,79.0,56.0,23.0,16.0,13.0,15.0,6.0,7.0,134.0,80.0,56.0,25.0,17.0,14.0,16.0,40.0,77.0,True
Clay,A,R,180.0,29.1,L,183.0,30.5,3,2.0,4.0,94.0,57.0,31.0,19.0,13.0,9.0,15.0,3.0,1.0,86.0,63.0,33.0,6.0,13.0,5.0,13.0,90.0,134.0,True
Clay,A,R,191.0,24.8,R,196.0,20.8,3,3.0,0.0,66.0,39.0,31.0,13.0,10.0,4.0,6.0,1.0,5.0,55.0,32.0,22.0,9.0,9.0,5.0,9.0,115.0,65.0,True
Clay,A,R,185.0,29.1,L,183.0,26.9,3,2.0,4.0,51.0,29.0,21.0,11.0,9.0,0.0,2.0,2.0,2.0,53.0,37.0,19.0,6.0,8.0,2.0,7.0,35.0,78.0,True
Clay,A,R,193.0,31.0,R,180.0,31.5,3,6.0,6.0,55.0,26.0,21.0,16.0,10.0,1.0,2.0,4.0,3.0,54.0,32.0,22.0,10.0,9.0,1.0,4.0,44.0,110.0,True
Clay,A,L,180.0,26.9,R,178.0,37.5,3,3.0,7.0,105.0,56.0,37.0,21.0,15.0,10.0,15.0,3.0,1.0,86.0,61.0,31.0,15.0,14.0,4.0,10.0,54.0,114.0,True
Clay,A,R,193.0,29.4,R,191.0,28.2,3,5.0,4.0,111.0,74.0,53.0,16.0,14.0,10.0,12.0,4.0,3.0,97.0,63.0,46.0,16.0,15.0,5.0,8.0,98.0,112.0,True
Clay,A,R,178.0,26.0,R,180.0,30.8,3,3.0,1.0,59.0,39.0,31.0,13.0,10.0,2.0,2.0,1.0,3.0,71.0,47.0,30.0,13.0,10.0,3.0,5.0,127.0,37.0,True
Clay,A,R,193.0,27.1,R,188.0,22.0,3,3.0,2.0,43.0,30.0,22.0,8.0,8.0,0.0,1.0,1.0,6.0,54.0,33.0,19.0,5.0,7.0,8.0,13.0,107.0,75.0,True
Clay,A,R,175.0,30.8,L,191.0,25.8,3,3.0,4.0,79.0,47.0,34.0,19.0,11.0,0.0,1.0,5.0,5.0,64.0,37.0,30.0,13.0,10.0,0.0,2.0,89.0,219.0,True
Clay,A,R,183.0,22.3,R,180.0,35.3,3,4.0,0.0,47.0,29.0,22.0,16.0,9.0,0.0,0.0,0.0,3.0,51.0,29.0,17.0,13.0,8.0,2.0,5.0,24.0,85.0,True
Clay,A,R,183.0,31.8,L,185.0,30.9,3,3.0,0.0,43.0,31.0,21.0,4.0,6.0,5.0,7.0,3.0,1.0,49.0,29.0,19.0,9.0,6.0,1.0,3.0,40.0,55.0,True
Clay,A,R,193.0,30.7,R,180.0,29.1,3,1.0,0.0,45.0,32.0,26.0,5.0,8.0,1.0,2.0,4.0,4.0,65.0,49.0,26.0,5.0,9.0,9.0,14.0,95.0,90.0,True
Clay,A,R,185.0,29.1,R,191.0,24.8,3,1.0,2.0,55.0,30.0,22.0,15.0,9.0,5.0,6.0,1.0,1.0,59.0,38.0,27.0,6.0,9.0,3.0,7.0,35.0,115.0,True
Clay,A,R,193.0,31.0,L,180.0,26.9,3,11.0,6.0,105.0,58.0,46.0,26.0,16.0,4.0,5.0,5.0,4.0,125.0,80.0,54.0,22.0,16.0,3.0,6.0,44.0,54.0,True
Clay,A,R,193.0,27.1,R,178.0,26.0,3,8.0,1.0,91.0,54.0,38.0,26.0,14.0,2.0,2.0,2.0,4.0,81.0,48.0,32.0,16.0,13.0,6.0,10.0,107.0,127.0,True
Clay,A,R,198.0,24.0,R,175.0,30.8,3,6.0,4.0,62.0,40.0,29.0,9.0,9.0,3.0,5.0,0.0,1.0,61.0,32.0,18.0,12.0,9.0,7.0,12.0,6.0,89.0,True
Clay,A,R,183.0,22.3,R,183.0,31.8,3,3.0,2.0,61.0,36.0,25.0,16.0,10.0,1.0,2.0,3.0,2.0,55.0,32.0,21.0,10.0,9.0,3.0,6.0,24.0,40.0,True
Clay,A,R,185.0,29.1,R,193.0,30.7,3,2.0,1.0,57.0,31.0,27.0,17.0,10.0,1.0,1.0,2.0,2.0,78.0,43.0,26.0,20.0,10.0,5.0,7.0,35.0,95.0,True
Clay,A,R,193.0,31.0,R,185.0,29.1,3,15.0,7.0,110.0,52.0,40.0,25.0,16.0,8.0,13.0,6.0,8.0,141.0,76.0,44.0,31.0,16.0,11.0,16.0,44.0,36.0,True
Clay,A,R,193.0,27.1,R,198.0,24.0,3,5.0,4.0,102.0,69.0,50.0,18.0,17.0,6.0,9.0,5.0,14.0,93.0,51.0,40.0,18.0,16.0,5.0,10.0,107.0,6.0,True
Clay,A,R,185.0,29.1,R,183.0,22.3,3,2.0,2.0,45.0,20.0,15.0,16.0,7.0,1.0,1.0,4.0,3.0,53.0,35.0,21.0,4.0,8.0,4.0,9.0,35.0,24.0,True
Clay,A,R,193.0,31.0,R,193.0,27.1,3,9.0,3.0,57.0,33.0,26.0,11.0,8.0,5.0,6.0,3.0,3.0,65.0,33.0,22.0,10.0,9.0,4.0,9.0,44.0,107.0,True
Clay,A,R,185.0,29.1,R,193.0,31.0,3,6.0,0.0,71.0,47.0,37.0,18.0,11.0,1.0,1.0,13.0,2.0,67.0,45.0,34.0,12.0,11.0,1.0,2.0,35.0,44.0,True
Grass,A,L,185.0,22.1,R,188.0,25.1,3,20.0,1.0,70.0,40.0,36.0,22.0,12.0,0.0,0.0,7.0,2.0,84.0,52.0,44.0,18.0,12.0,2.0,2.0,14.0,207.0,True
Grass,A,L,188.0,39.7,R,185.0,33.7,3,12.0,5.0,61.0,35.0,32.0,16.0,10.0,2.0,2.0,2.0,1.0,58.0,32.0,23.0,15.0,9.0,1.0,3.0,64.0,155.0,True
Grass,A,R,188.0,23.3,R,181.0,31.9,3,11.0,1.0,93.0,56.0,41.0,23.0,15.0,5.0,6.0,21.0,3.0,85.0,47.0,37.0,19.0,14.0,5.0,7.0,65.0,60.0,True
Grass,A,R,193.0,35.3,R,191.0,26.0,3,5.0,0.0,53.0,38.0,31.0,11.0,10.0,1.0,1.0,6.0,3.0,66.0,41.0,30.0,10.0,10.0,4.0,6.0,230.0,26.0,True
Grass,A,L,191.0,19.4,R,188.0,19.8,3,11.0,1.0,79.0,53.0,39.0,14.0,12.0,1.0,4.0,8.0,4.0,94.0,60.0,42.0,14.0,12.0,3.0,6.0,309.0,23.0,True
Grass,A,R,196.0,23.9,R,188.0,34.3,3,24.0,11.0,99.0,51.0,44.0,20.0,14.0,6.0,8.0,7.0,6.0,82.0,52.0,38.0,15.0,14.0,3.0,6.0,39.0,59.0,True
Grass,A,L,188.0,25.8,L,188.0,33.4,3,14.0,1.0,90.0,64.0,48.0,15.0,15.0,4.0,5.0,4.0,4.0,97.0,55.0,38.0,24.0,14.0,7.0,9.0,41.0,38.0,True
Grass,A,R,185.0,27.7,L,188.0,24.0,3,5.0,2.0,72.0,44.0,31.0,21.0,14.0,1.0,3.0,5.0,3.0,71.0,43.0,33.0,12.0,13.0,3.0,6.0,24.0,171.0,True
Grass,A,R,178.0,34.0,R,180.0,37.8,3,5.0,3.0,65.0,35.0,24.0,22.0,11.0,1.0,2.0,1.0,2.0,69.0,39.0,24.0,19.0,11.0,0.0,2.0,29.0,624.0,True
Grass,A,R,198.0,32.7,R,191.0,25.0,3,14.0,6.0,95.0,61.0,52.0,18.0,16.0,1.0,2.0,11.0,3.0,128.0,74.0,53.0,23.0,16.0,10.0,13.0,37.0,174.0,True
Grass,A,R,183.0,32.0,R,211.0,23.7,3,4.0,4.0,130.0,83.0,63.0,21.0,18.0,3.0,6.0,27.0,5.0,106.0,70.0,57.0,19.0,18.0,3.0,5.0,43.0,32.0,True
Grass,A,R,183.0,22.3,R,188.0,26.0,3,1.0,3.0,90.0,51.0,34.0,20.0,14.0,5.0,9.0,10.0,3.0,91.0,54.0,35.0,18.0,14.0,8.0,13.0,22.0,55.0,True
Grass,A,R,175.0,31.0,R,196.0,21.8,3,5.0,1.0,69.0,43.0,35.0,12.0,10.0,5.0,5.0,8.0,1.0,56.0,38.0,28.0,7.0,10.0,1.0,3.0,25.0,67.0,True
Grass,A,L,183.0,32.9,L,183.0,27.4,3,9.0,1.0,51.0,30.0,27.0,14.0,10.0,0.0,0.0,4.0,2.0,76.0,54.0,33.0,11.0,10.0,6.0,8.0,42.0,146.0,True
Grass,A,R,190.0,34.0,R,196.0,32.1,3,4.0,2.0,52.0,33.0,24.0,12.0,9.0,0.0,0.0,2.0,2.0,44.0,22.0,16.0,9.0,8.0,0.0,3.0,124.0,46.0,True
Grass,A,R,196.0,25.1,R,185.0,29.4,3,14.0,0.0,74.0,54.0,44.0,11.0,12.0,4.0,6.0,3.0,2.0,93.0,53.0,38.0,19.0,12.0,5.0,7.0,9.0,88.0,True
Grass,A,L,185.0,22.1,L,188.0,39.7,3,8.0,3.0,48.0,25.0,21.0,17.0,9.0,0.0,0.0,5.0,6.0,52.0,23.0,20.0,10.0,8.0,3.0,6.0,14.0,64.0,True
Grass,A,R,188.0,23.3,R,193.0,35.3,3,4.0,2.0,68.0,47.0,40.0,12.0,11.0,3.0,3.0,11.0,0.0,63.0,38.0,28.0,15.0,10.0,1.0,2.0,65.0,230.0,True
